date,flux
2014-03-18,150.375
2014-03-19,155.93
2014-03-20,164.74
2014-03-21,164.575
2014-03-22,165.48
2014-03-23,173.225
2014-03-24,171.39
2014-03-25,168.545
2014-03-26,163.38
2014-03-27,164.88
2014-03-28,157.86
2014-03-29,158.87
2014-03-30,156.015
2014-03-31,163.44
2014-04-01,163.64
2014-04-02,159.82249346582978
2014-04-03,171.92
2014-04-04,159.93140988862007
2014-04-05,159.93325365717195
2014-04-06,159.96306365261296
2014-04-07,159.99554364528402
2014-04-08,159.99700849212837
2014-04-09,160.03236934126625
2014-04-10,160.00214028858943
2014-04-11,159.99343603844665
2014-04-12,159.95780754201965
2014-04-13,159.90128640889333
2014-04-14,159.86887194588644
2014-04-15,159.9901362842133
2014-04-16,160.0076072224111
2014-04-17,160.11247572492553
2014-04-18,160.1833656180466
2014-04-19,160.33529800417318
2014-04-20,160.48650767594978
2014-04-21,160.68099087315352
2014-04-22,160.9927138123147
2014-04-23,161.30906230857195
2014-04-24,161.63700089927585
2014-04-25,161.9432488176236
2014-04-26,162.23507791430083
2014-04-27,162.48431564930473
2014-04-28,162.6810692637259
2014-04-29,162.76507833149702
2014-04-30,162.7882950340064
2014-05-01,162.786431916609
2014-05-02,162.73863069709535
2014-05-03,162.71618971613026
2014-05-04,162.68625436894604
2014-05-05,162.67232847888323
2014-05-06,162.6727223906854
2014-05-07,162.6743026547818
2014-05-08,162.29087243795826
2014-05-09,161.92492572507564
2014-05-10,161.91767025191558
2014-05-11,161.9259967136221
2014-05-12,161.9250072424536
2014-05-13,161.90660821106297
2014-05-14,161.91311957626283
2014-05-15,161.9049725361122
2014-05-16,161.90274191050003
2014-05-17,161.90567255642202
2014-05-18,161.89863761407645
2014-05-19,161.91866769105815
2014-05-20,161.97773908331538
2014-05-21,162.04159057943386
2014-05-22,162.1261378937387
2014-05-23,162.03604566310497
2014-05-24,162.14027106633742
2014-05-25,162.24225127157047
2014-05-26,162.3894313786984
2014-05-27,162.46144638250695
2014-05-28,162.6825024430724
2014-05-29,162.86822455730263
2014-05-30,162.9081367798366
2014-05-31,162.88980252128394
2014-06-01,163.05640606628396
2014-06-02,163.18598888957513
2014-06-03,163.31140504563461
2014-06-04,163.4001845009698
2014-06-05,163.42826220483715
2014-06-06,163.21243880843662
2014-06-07,162.93553981330572
2014-06-08,162.8257975385956
2014-06-09,162.7831211582071
2014-06-10,162.74189346908133
2014-06-11,162.6609371324579
2014-06-12,162.5772583883163
2014-06-13,162.50348712015233
2014-06-14,162.459732963889
2014-06-15,162.41083113137222
2014-06-16,162.35256418393095
2014-06-17,162.3073789207
2014-06-18,162.26220688476786
2014-06-19,162.22287228829742
2014-06-20,162.18200105832022
2014-06-21,162.15403952276617
2014-06-22,162.13578138958695
2014-06-23,162.13524782197592
2014-06-24,162.14017982148687
2014-06-25,162.15707591989752
2014-06-26,162.19731513945766
2014-06-27,162.2459890821485
2014-06-28,162.2944945466599
2014-06-29,162.3259629382716
2014-06-30,162.32957822106903
2014-07-01,160.77
2014-07-02,171.28
2014-07-03,186.25
2014-07-04,156.89036347490094
2014-07-05,155.81585821217848
2014-07-06,154.50458929426603
2014-07-07,153.22642782682064
2014-07-08,151.9430817286816
2014-07-09,150.516889666224
2014-07-10,149.16203341225702
2014-07-11,192.1
2014-07-12,174.6
2014-07-13,150.83
2014-07-14,136.075
2014-07-15,120.795
2014-07-16,113.845
2014-07-17,105.86
2014-07-18,144.78536046311532
2014-07-19,107.84
2014-07-20,107.07
2014-07-21,107.01
2014-07-22,109.57
2014-07-23,108.59
2014-07-24,120.17
2014-07-25,123.38
2014-07-26,126.16
2014-07-27,134.075
2014-07-28,140.49
2014-07-29,148.45
2014-07-30,158.06
2014-07-31,165.49
2014-08-01,173.44
2014-08-02,165.46
2014-08-03,156.97
2014-08-04,156.23
2014-08-05,147.665
2014-08-06,144.67
2014-08-07,144.75
2014-08-08,141.36
2014-08-09,136.645
2014-08-10,129.12
2014-08-11,125.1
2014-08-12,122.1
2014-08-13,122.9
2014-08-14,118.945
2014-08-15,123.28
2014-08-16,125.42
2014-08-17,125.15
2014-08-18,123.1
2014-08-19,121.29
2014-08-20,123.54
2014-08-21,129.63
2014-08-22,138.64
2014-08-23,139.755
2014-08-24,140.35
2014-08-25,144.32
2014-08-26,141.425
2014-08-27,139.655
2014-08-28,131.305
2014-08-29,131.15
2014-08-30,139.625
2014-08-31,141.11
2014-09-01,139.97
2014-09-02,144.85
2014-09-03,148.205
2014-09-04,158.04
2014-09-05,160.06
2014-09-06,162.94
2014-09-07,168.9
2014-09-08,171.085
2014-09-09,177.07
2014-09-10,175.29
2014-09-11,166.61
2014-09-12,168.65
2014-09-13,169.04
2014-09-14,169.44
2014-09-15,158.87
2014-09-16,151.37
2014-09-17,149.66
2014-09-18,143.46
2014-09-19,138.615
2014-09-20,135.81
2014-09-21,137.67
2014-09-22,144.35
2014-09-23,151.42
2014-09-24,152.87
2014-09-25,165.235
2014-09-26,182.5
2014-09-27,192.215
2014-09-28,201.97
2014-09-29,188.795
2014-09-30,188.37
2014-10-01,178.265
2014-10-02,170.16
2014-10-03,162.88
2014-10-04,142.66
2014-10-05,136.095
2014-10-06,138.68
2014-10-07,138.005
2014-10-08,133.595
2014-10-09,139.82
2014-10-10,129.72
2014-10-11,134.85
2014-10-12,132.64
2014-10-13,131.23
2014-10-14,136.93
2014-10-15,166.7
2014-10-16,145.22
2014-10-17,161.69
2014-10-18,159.43
2014-10-19,179.84
2014-10-20,180.97
2014-10-21,188.57
2014-10-22,164.4385677701479
2014-10-23,163.28411806146184
2014-10-24,162.75533311164972
2014-10-25,162.08001070364398
2014-10-26,161.20779776435947
2014-10-27,159.61862175963375
2014-10-28,158.71892703438184
2014-10-29,191.47
2014-10-30,170.12
2014-10-31,149.39
2014-11-01,149.12763397902256
2014-11-02,139.8
2014-11-03,143.6
2014-11-04,144.63
2014-11-05,149.91
2014-11-06,158.69
2014-11-07,161.25
2014-11-08,158.865057283859
2014-11-09,160.64292612151323
2014-11-10,150.09
2014-11-11,156.37
2014-11-12,163.09
2014-11-13,166.64
2014-11-14,172.36
2014-11-15,173.51
2014-11-16,176.29
2014-11-17,181.06
2014-11-18,178.55
2014-11-19,185.03
2014-11-20,185.21
2014-11-21,180.41
2014-11-22,180.12
2014-11-23,128.44
2014-11-24,186.73
2014-11-25,180.79
2014-11-26,182.96
2014-11-27,146.47246594737356
2014-11-28,187.055
2014-11-29,156.20537222428987
2014-11-30,145.59001818372374
2014-12-01,152.9549692723862
2014-12-02,190.63
2014-12-03,186.71
2014-12-04,174.87
2014-12-05,162.21
2014-12-06,151.22177076148535
2014-12-07,152.18224293974427
2014-12-08,130.71
2014-12-09,144.48994181305073
2014-12-10,144.5285233275076
2014-12-11,144.55952957556528
2014-12-12,144.61984625086438
2014-12-13,144.57078228327572
2014-12-14,144.52178582197277
2014-12-15,144.53459233231115
2014-12-16,144.57931134285457
2014-12-17,144.62538676069107
2014-12-18,144.705397633746
2014-12-19,144.75671647441914
2014-12-20,144.7722313675447
2014-12-21,144.89554735542185
2014-12-22,144.95401060323618
2014-12-23,144.92728946153528
2014-12-24,144.87964456217085
2014-12-25,144.7981060741426
2014-12-26,144.6699938769748
2014-12-27,144.54232489139434
2014-12-28,144.40757547608058
2014-12-29,144.2760668814358
2014-12-30,144.14915769331043
2014-12-31,144.12089001626987
2015-01-01,143.48475047780963
2015-01-02,144.61968128151415
2015-01-03,144.00843230791747
2015-01-04,143.87453497000132
2015-01-05,143.88936240405846
2015-01-06,143.66458826376487
2015-01-07,143.5070321123121
2015-01-08,143.3568179124626
2015-01-09,143.21047260186913
2015-01-10,143.04177980476692
2015-01-11,142.92502549005417
2015-01-12,142.7399261508907
2015-01-13,142.63313163614112
2015-01-14,142.5760302904755
2015-01-15,142.54428930598772
2015-01-16,142.53844040074392
2015-01-17,142.55089253546595
2015-01-18,142.57403205257526
2015-01-19,142.60007008922895
2015-01-20,142.62684120164903
2015-01-21,142.63927282942893
2015-01-22,142.64276537313557
2015-01-23,142.63790981516695
2015-01-24,142.63055629619686
2015-01-25,142.6190350465772
2015-01-26,142.67131503311683
2015-01-27,142.6519260247518
2015-01-28,142.62885303179235
2015-01-29,142.57907380473586
2015-01-30,142.51448153058695
2015-01-31,142.43301186104134
2015-02-01,142.37035700196805
2015-02-02,142.28592862425603
2015-02-03,142.22295560421327
2015-02-04,142.18288211400733
2015-02-05,142.14471059801275
2015-02-06,142.1297098115943
2015-02-07,138.55849287314317
2015-02-08,142.14442230181612
2015-02-09,142.14655388415804
2015-02-10,142.16150375884325
2015-02-11,142.19694262775315
2015-02-12,142.24340171098072
2015-02-13,142.29813921563016
2015-02-14,142.35085155045522
2015-02-15,142.41445440792927
2015-02-16,142.46645020795083
2015-02-17,142.51277208351593
2015-02-18,142.55995352939505
2015-02-19,142.61283383789882
2015-02-20,142.670776321154
2015-02-21,142.7227621263745
2015-02-22,142.7583402843266
2015-02-23,142.7695314264036
2015-02-24,137.09353143725644
2015-02-25,142.81430450616818
2015-02-26,142.81021294232625
2015-02-27,142.81397710793038
2015-02-28,142.8225612848541
2015-03-01,142.97133217397322
2015-03-02,142.9796231468295
2015-03-03,142.97445635994228
2015-03-04,142.960007344362
2015-03-05,138.51750301676606
2015-03-06,139.6628045831856
2015-03-07,142.88038938927116
2015-03-08,142.80851201189347
2015-03-09,139.8000957627895
2015-03-10,139.41
2015-03-11,134.47
2015-03-12,144.94
2015-03-13,138.425
2015-03-14,133.74
2015-03-15,149.26
2015-03-16,133.68
2015-03-17,130.73
2015-03-18,129.7
2015-03-19,126.78
2015-03-20,133.77
2015-03-21,125.37
2015-03-22,129.5
2015-03-23,138.68
2015-03-24,146.57
2015-03-25,151.01
2015-03-26,152.4
2015-03-27,152.38
2015-03-28,155.27
2015-03-29,140.80830754668204
2015-03-30,153.44
2015-03-31,135.62
2015-04-01,140.83616772705534
2015-04-02,127.48
2015-04-03,126.84
2015-04-04,126.37
2015-04-05,133.74
2015-04-06,134.29
2015-04-07,132.78
2015-04-08,125.49
2015-04-09,121.29
2015-04-10,127.29
2015-04-11,132.87
2015-04-12,144.11
2015-04-13,155.02
2015-04-14,147.29
2015-04-15,150.935
2015-04-16,156.15
2015-04-17,150.43
2015-04-18,153.165
2015-04-19,148.875
2015-04-20,158.78
2015-04-21,163.225
2015-04-22,169.645
2015-04-23,160.71
2015-04-24,154.17
2015-04-25,146.825
2015-04-26,142.19
2015-04-27,132.13
2015-04-28,118.77
2015-04-29,113.28
2015-04-30,115.925
2015-05-01,116.02
2015-05-02,114.08
2015-05-03,116.68
2015-05-04,129.57
2015-05-05,139.09
2015-05-06,148.385
2015-05-07,150.42
2015-05-08,159.3
2015-05-09,167.455
2015-05-10,168.9
2015-05-11,175.81
2015-05-12,175.53
2015-05-13,169.48
2015-05-14,163.18
2015-05-15,155.54
2015-05-16,148.46
2015-05-17,140.105
2015-05-18,133.83
2015-05-19,131.81
2015-05-20,127.15
2015-05-21,122.135
2015-05-22,119.86
2015-05-23,118.89
2015-05-24,118.805
2015-05-25,116.4
2015-05-26,116.39
2015-05-27,114.125
2015-05-28,110.98
2015-05-29,111.31
2015-05-30,107.79
2015-05-31,112.44
2015-06-01,111.875
2015-06-02,118.095
2015-06-03,120.59
2015-06-04,130.08
2015-06-05,134.13
2015-06-06,143.87
2015-06-07,151.04
2015-06-08,152.02
2015-06-09,148.38
2015-06-10,150.11
2015-06-11,148.89
2015-06-12,155.13
2015-06-13,133.39240299703917
2015-06-14,133.3616931638352
2015-06-15,145.69
2015-06-16,152.54
2015-06-17,153.14
2015-06-18,160.66
2015-06-19,154.96
2015-06-20,147.57
2015-06-21,171.29
2015-06-22,157.615
2015-06-23,139.08
2015-06-24,134.49
2015-06-25,126.86
2015-06-26,116.165
2015-06-27,116.05
2015-06-28,114.2
2015-06-29,114.73
2015-06-30,115.59
2015-07-01,119.75
2015-07-02,128.81
2015-07-03,129.07
2015-07-04,130.16
2015-07-05,131.62
2015-07-06,143.68
2015-07-07,145.55
2015-07-08,145.6
2015-07-09,144.08
2015-07-10,140.65
2015-07-11,144.855
2015-07-12,122.615
2015-07-13,130.41
2015-07-14,126.56
2015-07-15,122.63
2015-07-16,118.36
2015-07-17,117.95
2015-07-18,114.75
2015-07-19,112.48
2015-07-20,116.52
2015-07-21,111.76
2015-07-22,108.92
2015-07-23,108.16
2015-07-24,106.35
2015-07-25,113.6
2015-07-26,127.34005120019377
2015-07-27,115.65
2015-07-28,120.47
2015-07-29,117.65
2015-07-30,119.43
2015-07-31,121.965
2015-08-01,120.04095868881782
2015-08-02,119.91791736483745
2015-08-03,119.8020925165807
2015-08-04,119.69134268867103
2015-08-05,119.59334783697867
2015-08-06,119.50985227826393
2015-08-07,119.44776287634026
2015-08-08,119.63442819344141
2015-08-09,119.6025084384303
2015-08-10,119.5589493174603
2015-08-11,119.52118055080865
2015-08-12,119.48199223120778
2015-08-13,119.43641361205482
2015-08-14,119.38140023854339
2015-08-15,119.32118869230928
2015-08-16,119.25159569321008
2015-08-17,119.17680323412742
2015-08-18,119.09361823380738
2015-08-19,119.0063579079713
2015-08-20,118.91601725324372
2015-08-21,118.81960905152208
2015-08-22,118.71883626395369
2015-08-23,118.63131341875274
2015-08-24,118.54190040509528
2015-08-25,118.666251317654
2015-08-26,118.57590610975352
2015-08-27,118.49337113716672
2015-08-28,118.41322146948316
2015-08-29,118.37779454779857
2015-08-30,118.34967816065276
2015-08-31,118.33780922157928
2015-09-01,118.29496403299547
2015-09-02,118.25735212978216
2015-09-03,118.22051430011044
2015-09-04,118.1824784805489
2015-09-05,118.13379076355167
2015-09-06,118.29838175311627
2015-09-07,118.46290443256963
2015-09-08,118.40568827789184
2015-09-09,118.35297042108063
2015-09-10,118.445225803542
2015-09-11,118.39593323009854
2015-09-12,118.34806102102233
2015-09-13,118.2715979689597
2015-09-14,118.20842501678726
2015-09-15,118.1575262680465
2015-09-16,118.06250580482077
2015-09-17,118.00670447479897
2015-09-18,117.95575458818185
2015-09-19,117.90771228191022
2015-09-20,118.69448430730559
2015-09-21,118.65351823205371
2015-09-22,118.63526692290166
2015-09-23,118.6057431917139
2015-09-24,118.55119358082182
2015-09-25,118.47505551990015
2015-09-26,118.38664534468248
2015-09-27,118.29421775051043
2015-09-28,118.20159334222376
2015-09-29,118.10086397630589
2015-09-30,117.9789913240676
2015-10-01,116.24045846606816
2015-10-02,115.63159040797802
2015-10-03,115.18338437084134
2015-10-04,115.19753569425895
2015-10-05,114.98392650216675
2015-10-06,114.90690659018983
2015-10-07,115.04711696143548
2015-10-08,115.49390951688568
2015-10-09,116.14829223869866
2015-10-10,117.02335749320082
2015-10-11,117.98185958769292
2015-10-12,118.67788032637304
2015-10-13,119.1689568474113
2015-10-14,119.67865793950025
2015-10-15,120.17007128086502
2015-10-16,120.61029718680757
2015-10-17,120.81172358542148
2015-10-18,120.91843091187
2015-10-19,119.75194395290043
2015-10-20,119.48240847580064
2015-10-21,119.035297747415
2015-10-22,118.55175453190381
2015-10-23,118.09166637013544
2015-10-24,117.74117283562762
2015-10-25,117.45059436712471
2015-10-26,117.23733073023138
2015-10-27,117.12225589008932
2015-10-28,117.09827698683067
2015-10-29,117.14860024221205
2015-10-30,117.17971319898172
2015-10-31,117.15690805266611
2015-11-01,117.21826470147684
2015-11-02,117.25381725707207
2015-11-03,117.24100013838463
2015-11-04,117.24145106587068
2015-11-05,117.19651901864628
2015-11-06,117.06499695990175
2015-11-07,116.9263871891321
2015-11-08,116.76640938632138
2015-11-09,116.53375205396816
2015-11-10,116.33425714637356
2015-11-11,116.16683502410368
2015-11-12,116.01062637788442
2015-11-13,115.85028297704761
2015-11-14,115.76993767661742
2015-11-15,115.7587050193377
2015-11-16,115.76341125985044
2015-11-17,115.78376285342966
2015-11-18,115.83144698237552
2015-11-19,115.86951134030235
2015-11-20,115.89304185385495
2015-11-21,115.93384369639014
2015-11-22,115.96116181380518
2015-11-23,115.98800774579928
2015-11-24,115.95201920367974
2015-11-25,115.9453817982126
2015-11-26,115.93574886627329
2015-11-27,115.90338926133228
2015-11-28,115.87933814710041
2015-11-29,115.82423066202358
2015-11-30,115.77064786639443
2015-12-01,115.71289864756898
2015-12-02,115.68338966976502
2015-12-03,115.62003614742517
2015-12-04,115.53436726762621
2015-12-05,115.40513505193951
2015-12-06,115.258880935166
2015-12-07,115.07974833377716
2015-12-08,114.89599213925757
2015-12-09,114.73213386443494
2015-12-10,114.6063475934701
2015-12-11,114.48141832603454
2015-12-12,114.39408712953238
2015-12-13,114.2926233076296
2015-12-14,114.23264732774769
2015-12-15,114.15733919843001
2015-12-16,114.04456558962795
2015-12-17,113.91065709270751
2015-12-18,113.77064912417404
2015-12-19,113.61107819610814
2015-12-20,113.45479036818519
2015-12-21,113.31912973615121
2015-12-22,113.10507421959647
2015-12-23,112.9192834789557
2015-12-24,112.76895693220533
2015-12-25,112.63651004721021
2015-12-26,112.53203350212448
2015-12-27,112.45032684831966
2015-12-28,112.36069517140453
2015-12-29,112.27460503531088
2015-12-30,112.18690908659673
2015-12-31,112.17017746927729
2016-01-01,112.0763700973933
2016-01-02,111.96764207008867
2016-01-03,111.83142798459457
2016-01-04,111.67289653890055
2016-01-05,111.53613600450659
2016-01-06,111.42726142325206
2016-01-07,111.30406770992325
2016-01-08,111.20011871736949
2016-01-09,111.10893731375495
2016-01-10,111.05433863731767
2016-01-11,111.00500454606436
2016-01-12,110.93959363162296
2016-01-13,110.93183836666668
2016-01-14,110.89822955895472
2016-01-15,110.8975274359437
2016-01-16,110.9123757706714
2016-01-17,110.95452404429517
2016-01-18,111.03413032019787
2016-01-19,111.11379963775869
2016-01-20,111.1990991621926
2016-01-21,111.29340421749306
2016-01-22,111.3313825292277
2016-01-23,111.35034671706933
2016-01-24,111.33526538787095
2016-01-25,111.30674960206278
2016-01-26,111.23573596452295
2016-01-27,111.12155834316744
2016-01-28,111.03626049826813
2016-01-29,110.89179406936101
2016-01-30,110.8009928869869
2016-01-31,110.71234274546056
2016-02-01,110.61688895457387
2016-02-02,110.52992216620066
2016-02-03,110.45037654777786
2016-02-04,110.37615053409125
2016-02-05,110.31497398461909
2016-02-06,110.26856203569224
2016-02-07,110.24384622631345
2016-02-08,110.25031371007773
2016-02-09,110.25507594813732
2016-02-10,110.24839256403482
2016-02-11,110.24776136711719
2016-02-12,110.24601376559687
2016-02-13,110.23821420064165
2016-02-14,110.22135965816543
2016-02-15,110.1997082202718
2016-02-16,110.16912214115571
2016-02-17,110.1337784797819
2016-02-18,110.0904840449758
2016-02-19,110.04358281123389
2016-02-20,109.99409804887054
2016-02-21,109.93906638288792
2016-02-22,109.88019249549293
2016-02-23,109.83505906624288
2016-02-24,109.7884233477392
2016-02-25,109.7376840455802
2016-02-26,109.68978375586431
2016-02-27,109.65004731064869
2016-02-28,109.61305086609178
2016-02-29,109.59193439195568
2016-03-01,109.6068336658578
2016-03-02,109.61240862083403
2016-03-03,109.619001030643
2016-03-04,109.6246008270231
2016-03-05,109.61973269860934
2016-03-06,109.60737692212467
2016-03-07,109.59800043817665
2016-03-08,109.58278201294152
2016-03-09,109.57213742367148
2016-03-10,109.55857678415244
2016-03-11,109.54183983487563
2016-03-12,109.51332272266103
2016-03-13,109.48484911528418
2016-03-14,109.45230142261627
2016-03-15,109.41955275607832
2016-03-16,109.38504446277932
2016-03-17,109.34784279616812
2016-03-18,109.30767900063913
2016-03-19,109.26779195530936
2016-03-20,106.43
2016-03-21,109.18628687858762
2016-03-22,109.14564918350895
2016-03-23,109.10724690575339
2016-03-24,109.07469404315869
2016-03-25,109.03446518526509
2016-03-26,108.99488463845277
2016-03-27,108.9653398485166
2016-03-28,108.9325008881176
2016-03-29,108.89292738416835
2016-03-30,108.84974166092988
2016-03-31,108.83799828662862
2016-04-01,99.93
2016-04-02,99.93
2016-04-03,98.77
2016-04-04,101.725
2016-04-05,99.16
2016-04-06,100.63
2016-04-07,104.03
2016-04-08,110.24
2016-04-09,115.95
2016-04-10,108.26894320907627
2016-04-11,107.87001478981273
2016-04-12,107.54793569071333
2016-04-13,107.24751950986173
2016-04-14,106.97723541796954
2016-04-15,106.76764417199172
2016-04-16,106.5420391132362
2016-04-17,106.41387509111254
2016-04-18,106.34823627627557
2016-04-19,107.06357328079419
2016-04-20,104.26
2016-04-21,96.91
2016-04-22,94.49
2016-04-23,95.07
2016-04-24,98.11
2016-04-25,99.41
2016-04-26,101.78
2016-04-27,106.07
2016-04-28,109.59
2016-04-29,111.93
2016-04-30,110.02
2016-05-01,112.5
2016-05-02,111.035
2016-05-03,107.51
2016-05-04,108.85
2016-05-05,108.1
2016-05-06,103.57
2016-05-07,104.69
2016-05-08,103.27
2016-05-09,99.145
2016-05-10,103.265
2016-05-11,106.09
2016-05-12,108.61
2016-05-13,108.24
2016-05-14,114.005
2016-05-15,119.07
2016-05-16,119.09
2016-05-17,119.195
2016-05-18,120.08
2016-05-19,117.855
2016-05-20,116.15
2016-05-21,116.89
2016-05-22,114.29
2016-05-23,113.74
2016-05-24,106.68
2016-05-25,109.84
2016-05-26,108.76
2016-05-27,106.09
2016-05-28,106.23
2016-05-29,101.37
2016-05-30,101.41
2016-05-31,102.25
2016-06-01,102.98
2016-06-02,103.98
2016-06-03,101.64
2016-06-04,99.39
2016-06-05,96.77
2016-06-06,95.65
2016-06-07,94.46
2016-06-08,96.22
2016-06-09,99.155
2016-06-10,103.02
2016-06-11,103.75
2016-06-12,108.76
2016-06-13,109.26
2016-06-14,106.62
2016-06-15,104.24
2016-06-16,103.59
2016-06-17,103.15
2016-06-18,102.38
2016-06-19,102.47
2016-06-20,100.4
2016-06-21,100.37
2016-06-22,97.98
2016-06-23,96.31
2016-06-24,93.53
2016-06-25,94.215
2016-06-26,95.24
2016-06-27,93.88
2016-06-28,92.15
2016-06-29,91.6
2016-06-30,91.29
2016-07-01,90.31
2016-07-02,89.34
2016-07-03,88.5
2016-07-04,84.06
2016-07-05,88.495
2016-07-06,94.465
2016-07-07,97.96
2016-07-08,102.75
2016-07-09,105.37
2016-07-10,112.05
2016-07-11,111.385
2016-07-12,110.57
2016-07-13,110.13
2016-07-14,109.24
2016-07-15,114.14
2016-07-16,115.36
2016-07-17,118.96
2016-07-18,101.16295081967213
2016-07-19,125.61
2016-07-20,125.8
2016-07-21,100.46857296425692
2016-07-22,115.205
2016-07-23,109.19
2016-07-24,100.85
2016-07-25,96.47
2016-07-26,90.94
2016-07-27,89.34
2016-07-28,88.44
2016-07-29,101.30723809481852
2016-07-30,87.9
2016-07-31,89.39
2016-08-01,89.21
2016-08-02,89.83
2016-08-03,91.43
2016-08-04,92.54
2016-08-05,95.66
2016-08-06,99.3
2016-08-07,104.83
2016-08-08,112.975
2016-08-09,112.78
2016-08-10,109.83
2016-08-11,111.5
2016-08-12,111.27
2016-08-13,109.69
2016-08-14,107.25
2016-08-15,105.93
2016-08-16,103.43
2016-08-17,102.045
2016-08-18,99.73
2016-08-19,98.6
2016-08-20,97.74
2016-08-21,96.01
2016-08-22,94.74
2016-08-23,98.58
2016-08-24,98.02
2016-08-25,96.68
2016-08-26,97.56
2016-08-27,99.88
2016-08-28,100.61
2016-08-29,105.35
2016-08-30,107.5
2016-08-31,112.44
2016-09-01,111.92
2016-09-02,113.81
2016-09-03,114.21
2016-09-04,113.98
2016-09-05,110.73
2016-09-06,108.37
2016-09-07,109.53
2016-09-08,107.85
2016-09-09,109.34
2016-09-10,108.4
2016-09-11,107.49
2016-09-12,103.58
2016-09-13,103.56
2016-09-14,102.13
2016-09-15,102.0
2016-09-16,101.35
2016-09-17,100.33
2016-09-18,99.24
2016-09-19,99.26
2016-09-20,100.52
2016-09-21,102.34
2016-09-22,99.64
2016-09-23,100.39
2016-09-24,102.42
2016-09-25,99.64
2016-09-26,99.78
2016-09-27,103.29
2016-09-28,102.02
2016-09-29,99.48
2016-09-30,98.04
2016-10-01,99.68723270440252
2016-10-02,97.08
2016-10-03,101.36
2016-10-04,106.71
2016-10-05,109.38
2016-10-06,114.82
2016-10-07,119.335
2016-10-08,120.17
2016-10-09,118.02
2016-10-10,118.9
2016-10-11,115.99
2016-10-12,114.59
2016-10-13,113.61
2016-10-14,110.7
2016-10-15,107.32
2016-10-16,100.695
2016-10-17,98.11
2016-10-18,95.64
2016-10-19,96.53
2016-10-20,94.7
2016-10-21,94.08
2016-10-22,95.92
2016-10-23,95.065
2016-10-24,94.55
2016-10-25,94.63
2016-10-26,98.58763659137885
2016-10-27,98.58273822917056
2016-10-28,98.56355614708372
2016-10-29,98.5359618129635
2016-10-30,98.50556911576797
2016-10-31,93.49
2016-11-01,98.44390213516306
2016-11-02,94.66
2016-11-03,92.5
2016-11-04,92.57
2016-11-05,98.2468181549257
2016-11-06,98.20504664372515
2016-11-07,95.87
2016-11-08,94.53
2016-11-09,96.01
2016-11-10,97.445
2016-11-11,95.9
2016-11-12,94.495
2016-11-13,94.86
2016-11-14,94.96
2016-11-15,95.32
2016-11-16,95.06
2016-11-17,96.5
2016-11-18,95.39
2016-11-19,95.39
2016-11-20,94.825
2016-11-21,93.95
2016-11-22,93.79
2016-11-23,92.64
2016-11-24,94.16
2016-11-25,96.96481142497753
2016-11-26,96.93441090008469
2016-11-27,96.91370811331558
2016-11-28,96.90146752855854
2016-11-29,96.8800533072752
2016-11-30,96.8633665126745
2016-12-01,96.83855028503135
2016-12-02,96.82382596442426
2016-12-03,96.80667263656471
2016-12-04,96.7979430882862
2016-12-05,101.94
2016-12-06,98.23
2016-12-07,96.44
2016-12-08,93.22
2016-12-09,92.78
2016-12-10,89.36
2016-12-11,88.15
2016-12-12,87.85
2016-12-13,88.6
2016-12-14,88.94
2016-12-15,89.07
2016-12-16,88.86
2016-12-17,89.53
2016-12-18,89.12
2016-12-19,90.56
2016-12-20,90.79
2016-12-21,92.66
2016-12-22,93.17
2016-12-23,92.38
2016-12-24,91.235
2016-12-25,90.21
2016-12-26,89.61
2016-12-27,90.62
2016-12-28,89.39
2016-12-29,90.83
2016-12-30,90.46
2016-12-31,90.45
2017-01-01,90.835
2017-01-02,90.33
2017-01-03,90.46
2017-01-04,91.1
2017-01-05,90.75
2017-01-06,91.43
2017-01-07,89.85
2017-01-08,89.545
2017-01-09,89.55
2017-01-10,88.84
2017-01-11,90.3
2017-01-12,91.23
2017-01-13,91.93
2017-01-14,91.63
2017-01-15,93.96
2017-01-16,95.29
2017-01-17,95.36
2017-01-18,95.63
2017-01-19,95.64
2017-01-20,97.76
2017-01-21,102.35
2017-01-22,105.22
2017-01-23,101.97
2017-01-24,98.75
2017-01-25,100.98
2017-01-26,101.45
2017-01-27,97.49
2017-01-28,96.92
2017-01-29,94.68
2017-01-30,89.9
2017-01-31,91.77
2017-02-01,95.50318027799372
2017-02-02,93.415
2017-02-03,92.59
2017-02-04,92.545
2017-02-05,90.71
2017-02-06,89.715
2017-02-07,89.25
2017-02-08,89.99
2017-02-09,93.11
2017-02-10,92.06
2017-02-11,92.705
2017-02-12,93.18
2017-02-13,91.71
2017-02-14,92.63
2017-02-15,91.53
2017-02-16,91.65
2017-02-17,91.21
2017-02-18,90.09
2017-02-19,94.05
2017-02-20,95.23
2017-02-21,97.57
2017-02-22,97.56
2017-02-23,99.94
2017-02-24,98.1
2017-02-25,97.23
2017-02-26,95.81
2017-02-27,97.06
2017-02-28,99.45
2017-03-01,96.21
2017-03-02,96.21
2017-03-03,95.87
2017-03-04,93.05
2017-03-05,95.21962785078212
2017-03-06,95.30839523096847
2017-03-07,95.407304460055
2017-03-08,95.49410156801471
2017-03-09,87.59
2017-03-10,87.11
2017-03-11,87.49
2017-03-12,87.3
2017-03-13,86.645
2017-03-14,86.31
2017-03-15,86.695
2017-03-16,86.01
